split,order,image,output,gt_count,pred_count,extra_predictions,missing_predictions,abs_count_diff,max_conf,mean_conf
train,486,E:\mastercode\data\test\images\train\IMG_20260706_105731.jpg,E:\mastercode\9_archive\low_confidence\train\000486_extra+25_gt08_pred33_IMG_20260706_105731.jpg,8,33,25,0,25,0.947564959526062,0.21220625510834384
train,47,E:\mastercode\data\test\images\train\IMG20231120161112.jpg,E:\mastercode\9_archive\low_confidence\train\000047_extra+25_gt21_pred46_IMG20231120161112.jpg,21,46,25,0,25,0.9469886422157288,0.43131875339895487
train,67,E:\mastercode\data\test\images\train\IMG20231120161719.jpg,E:\mastercode\9_archive\low_confidence\train\000067_extra+25_gt16_pred41_IMG20231120161719.jpg,16,41,25,0,25,0.9411544799804688,0.35826134050219527
train,197,E:\mastercode\data\test\images\train\IMG_20260706_102147.jpg,E:\mastercode\9_archive\low_confidence\train\000197_extra+25_gt06_pred31_IMG_20260706_102147.jpg,6,31,25,0,25,0.9406142830848694,0.19460954988795903
train,46,E:\mastercode\data\test\images\train\IMG20231120161107_BURST018.jpg,E:\mastercode\9_archive\low_confidence\train\000046_extra+25_gt17_pred42_IMG20231120161107_BURST018.jpg,17,42,25,0,25,0.933440625667572,0.39962617177072735
train,413,E:\mastercode\data\test\images\train\IMG_20260706_105030.jpg,E:\mastercode\9_archive\low_confidence\train\000413_extra+25_gt09_pred34_IMG_20260706_105030.jpg,9,34,25,0,25,0.925683856010437,0.0698627436752705
train,52,E:\mastercode\data\test\images\train\IMG20231120161306.jpg,E:\mastercode\9_archive\low_confidence\train\000052_extra+24_gt11_pred35_IMG20231120161306.jpg,11,35,24,0,24,0.9583320021629333,0.32610774742705484
test,2,E:\mastercode\data\test\images\test\IMG20231120160519.jpg,E:\mastercode\9_archive\low_confidence\test\000002_extra+24_gt11_pred35_IMG20231120160519.jpg,11,35,24,0,24,0.9553208947181702,0.3104833388168897
train,384,E:\mastercode\data\test\images\train\IMG_20260706_104206.jpg,E:\mastercode\9_archive\low_confidence\train\000384_extra+24_gt13_pred37_IMG_20260706_104206.jpg,13,37,24,0,24,0.9546293616294861,0.2874232389385233
train,149,E:\mastercode\data\test\images\train\IMG_20260706_100858.jpg,E:\mastercode\9_archive\low_confidence\train\000149_extra+24_gt02_pred26_IMG_20260706_100858.jpg,2,26,24,0,24,0.9500818252563477,0.12826637683722836
train,159,E:\mastercode\data\test\images\train\IMG_20260706_101001.jpg,E:\mastercode\9_archive\low_confidence\train\000159_extra+24_gt08_pred32_IMG_20260706_101001.jpg,8,32,24,0,24,0.9459219574928284,0.19139802004792728
train,450,E:\mastercode\data\test\images\train\IMG_20260706_105350.jpg,E:\mastercode\9_archive\low_confidence\train\000450_extra+24_gt10_pred34_IMG_20260706_105350.jpg,10,34,24,0,24,0.939003586769104,0.29562176323002753
train,418,E:\mastercode\data\test\images\train\IMG_20260706_105043.jpg,E:\mastercode\9_archive\low_confidence\train\000418_extra+24_gt03_pred27_IMG_20260706_105043.jpg,3,27,24,0,24,0.9186850786209106,0.13221711848207093
train,402,E:\mastercode\data\test\images\train\IMG_20260706_104435.jpg,E:\mastercode\9_archive\low_confidence\train\000402_extra+24_gt09_pred33_IMG_20260706_104435.jpg,9,33,24,0,24,0.904441773891449,0.14903609375610496
test,37,E:\mastercode\data\test\images\test\IMG_20260706_103019.jpg,E:\mastercode\9_archive\low_confidence\test\000037_extra+24_gt07_pred31_IMG_20260706_103019.jpg,7,31,24,0,24,0.8794354796409607,0.18562490438982363
test,26,E:\mastercode\data\test\images\test\IMG_20260706_101828.jpg,E:\mastercode\9_archive\low_confidence\test\000026_extra+24_gt02_pred26_IMG_20260706_101828.jpg,2,26,24,0,24,0.8669453263282776,0.08737356265863547
train,24,E:\mastercode\data\test\images\train\IMG20231120160704.jpg,E:\mastercode\9_archive\low_confidence\train\000024_extra+23_gt11_pred34_IMG20231120160704.jpg,11,34,23,0,23,0.957902193069458,0.3177141267258455
train,25,E:\mastercode\data\test\images\train\IMG20231120160707.jpg,E:\mastercode\9_archive\low_confidence\train\000025_extra+23_gt13_pred36_IMG20231120160707.jpg,13,36,23,0,23,0.9575744867324829,0.35490326122898197
train,299,E:\mastercode\data\test\images\train\IMG_20260706_103456.jpg,E:\mastercode\9_archive\low_confidence\train\000299_extra+23_gt04_pred27_IMG_20260706_103456.jpg,4,27,23,0,23,0.9560149908065796,0.1647316605128624
train,620,E:\mastercode\data\test\images\train\IMG_20260706_111617.jpg,E:\mastercode\9_archive\low_confidence\train\000620_extra+23_gt04_pred27_IMG_20260706_111617.jpg,4,27,23,0,23,0.9356024861335754,0.1630574750058629
train,116,E:\mastercode\data\test\images\train\IMG_20260706_100334.jpg,E:\mastercode\9_archive\low_confidence\train\000116_extra+23_gt02_pred25_IMG_20260706_100334.jpg,2,25,23,0,23,0.9118924140930176,0.13564661249518395
train,352,E:\mastercode\data\test\images\train\IMG_20260706_103938.jpg,E:\mastercode\9_archive\low_confidence\train\000352_extra+23_gt02_pred25_IMG_20260706_103938.jpg,2,25,23,0,23,0.903240442276001,0.1366550189629197
train,338,E:\mastercode\data\test\images\train\IMG_20260706_103824.jpg,E:\mastercode\9_archive\low_confidence\train\000338_extra+23_gt01_pred24_IMG_20260706_103824.jpg,1,24,23,0,23,0.8817189335823059,0.08064281948221226
train,285,E:\mastercode\data\test\images\train\IMG_20260706_103327.jpg,E:\mastercode\9_archive\low_confidence\train\000285_extra+23_gt02_pred25_IMG_20260706_103327.jpg,2,25,23,0,23,0.7558010816574097,0.10286966904997825
train,49,E:\mastercode\data\test\images\train\IMG20231120161137.jpg,E:\mastercode\9_archive\low_confidence\train\000049_extra+22_gt07_pred29_IMG20231120161137.jpg,7,29,22,0,22,0.9624332785606384,0.1972964059176116
train,400,E:\mastercode\data\test\images\train\IMG_20260706_104431.jpg,E:\mastercode\9_archive\low_confidence\train\000400_extra+22_gt02_pred24_IMG_20260706_104431.jpg,2,24,22,0,22,0.9564279913902283,0.15727337612770498
train,69,E:\mastercode\data\test\images\train\IMG20231120161739.jpg,E:\mastercode\9_archive\low_confidence\train\000069_extra+22_gt19_pred41_IMG20231120161739.jpg,19,41,22,0,22,0.953973114490509,0.4307369441248295
train,401,E:\mastercode\data\test\images\train\IMG_20260706_104433.jpg,E:\mastercode\9_archive\low_confidence\train\000401_extra+22_gt09_pred31_IMG_20260706_104433.jpg,9,31,22,0,22,0.9434952735900879,0.2563853861703988
val,134,E:\mastercode\data\test\images\val\IMG_20260706_105627.jpg,E:\mastercode\9_archive\low_confidence\val\000134_extra+22_gt05_pred27_IMG_20260706_105627.jpg,5,27,22,0,22,0.9425433874130249,0.20153592620044947
train,45,E:\mastercode\data\test\images\train\IMG20231120161107_BURST017.jpg,E:\mastercode\9_archive\low_confidence\train\000045_extra+22_gt20_pred42_IMG20231120161107_BURST017.jpg,20,42,22,0,22,0.9403843283653259,0.3841615331004418
val,15,E:\mastercode\data\test\images\val\IMG20231120161107_BURST008.jpg,E:\mastercode\9_archive\low_confidence\val\000015_extra+22_gt17_pred39_IMG20231120161107_BURST008.jpg,17,39,22,0,22,0.940021276473999,0.3670581525000624
train,341,E:\mastercode\data\test\images\train\IMG_20260706_103900.jpg,E:\mastercode\9_archive\low_confidence\train\000341_extra+22_gt02_pred24_IMG_20260706_103900.jpg,2,24,22,0,22,0.9161654710769653,0.12342312559485435
train,322,E:\mastercode\data\test\images\train\IMG_20260706_103708.jpg,E:\mastercode\9_archive\low_confidence\train\000322_extra+21_gt09_pred30_IMG_20260706_103708.jpg,9,30,21,0,21,0.9622212052345276,0.2766638042405248
train,598,E:\mastercode\data\test\images\train\IMG_20260706_111503.jpg,E:\mastercode\9_archive\low_confidence\train\000598_extra+21_gt11_pred32_IMG_20260706_111503.jpg,11,32,21,0,21,0.9535822868347168,0.34703545848606154
train,60,E:\mastercode\data\test\images\train\IMG20231120161342.jpg,E:\mastercode\9_archive\low_confidence\train\000060_extra+21_gt18_pred39_IMG20231120161342.jpg,18,39,21,0,21,0.9517579674720764,0.4560395512634363
val,132,E:\mastercode\data\test\images\val\IMG_20260706_105616.jpg,E:\mastercode\9_archive\low_confidence\val\000132_extra+21_gt07_pred28_IMG_20260706_105616.jpg,7,28,21,0,21,0.9453151822090149,0.21898099753473485
train,97,E:\mastercode\data\test\images\train\IMG_20260706_100003.jpg,E:\mastercode\9_archive\low_confidence\train\000097_extra+21_gt08_pred29_IMG_20260706_100003.jpg,8,29,21,0,21,0.9392303228378296,0.3109102389807331
train,41,E:\mastercode\data\test\images\train\IMG20231120161107_BURST011.jpg,E:\mastercode\9_archive\low_confidence\train\000041_extra+21_gt16_pred37_IMG20231120161107_BURST011.jpg,16,37,21,0,21,0.9197452068328857,0.3818030926726154
val,140,E:\mastercode\data\test\images\val\IMG_20260706_105739.jpg,E:\mastercode\9_archive\low_confidence\val\000140_extra+21_gt10_pred31_IMG_20260706_105739.jpg,10,31,21,0,21,0.9067873358726501,0.1619113491127087
test,20,E:\mastercode\data\test\images\test\IMG_20260706_100918.jpg,E:\mastercode\9_archive\low_confidence\test\000020_extra+20_gt04_pred24_IMG_20260706_100918.jpg,4,24,20,0,20,0.9631965756416321,0.17117113006922105
train,7,E:\mastercode\data\test\images\train\IMG20231120155850.jpg,E:\mastercode\9_archive\low_confidence\train\000007_extra+20_gt16_pred36_IMG20231120155850.jpg,16,36,20,0,20,0.962247371673584,0.40324327251356507
train,73,E:\mastercode\data\test\images\train\IMG20231120161836.jpg,E:\mastercode\9_archive\low_confidence\train\000073_extra+20_gt11_pred31_IMG20231120161836.jpg,11,31,20,0,20,0.9546458721160889,0.34179734591875344
train,454,E:\mastercode\data\test\images\train\IMG_20260706_105403.jpg,E:\mastercode\9_archive\low_confidence\train\000454_extra+20_gt04_pred24_IMG_20260706_105403.jpg,4,24,20,0,20,0.9543622136116028,0.18838838526668647
train,238,E:\mastercode\data\test\images\train\IMG_20260706_102702.jpg,E:\mastercode\9_archive\low_confidence\train\000238_extra+20_gt05_pred25_IMG_20260706_102702.jpg,5,25,20,0,20,0.9536393880844116,0.23541397958993912
train,500,E:\mastercode\data\test\images\train\IMG_20260706_105837.jpg,E:\mastercode\9_archive\low_confidence\train\000500_extra+20_gt03_pred23_IMG_20260706_105837.jpg,3,23,20,0,20,0.9516463875770569,0.16811017023966365
val,149,E:\mastercode\data\test\images\val\IMG_20260706_110056.jpg,E:\mastercode\9_archive\low_confidence\val\000149_extra+20_gt04_pred24_IMG_20260706_110056.jpg,4,24,20,0,20,0.9480023980140686,0.16414009810735783
test,1,E:\mastercode\data\test\images\test\IMG20231120155138.jpg,E:\mastercode\9_archive\low_confidence\test\000001_extra+20_gt07_pred27_IMG20231120155138.jpg,7,27,20,0,20,0.9476113319396973,0.2403469453048375
val,96,E:\mastercode\data\test\images\val\IMG_20260706_104057.jpg,E:\mastercode\9_archive\low_confidence\val\000096_extra+20_gt06_pred26_IMG_20260706_104057.jpg,6,26,20,0,20,0.9452335238456726,0.16308183824786773
train,275,E:\mastercode\data\test\images\train\IMG_20260706_103114.jpg,E:\mastercode\9_archive\low_confidence\train\000275_extra+20_gt03_pred23_IMG_20260706_103114.jpg,3,23,20,0,20,0.9449043869972229,0.20178427235425814
train,106,E:\mastercode\data\test\images\train\IMG_20260706_100207.jpg,E:\mastercode\9_archive\low_confidence\train\000106_extra+20_gt07_pred27_IMG_20260706_100207.jpg,7,27,20,0,20,0.943489670753479,0.2524206832189251
train,242,E:\mastercode\data\test\images\train\IMG_20260706_102750.jpg,E:\mastercode\9_archive\low_confidence\train\000242_extra+20_gt04_pred24_IMG_20260706_102750.jpg,4,24,20,0,20,0.9373095035552979,0.20483980890518674
train,619,E:\mastercode\data\test\images\train\IMG_20260706_111615.jpg,E:\mastercode\9_archive\low_confidence\train\000619_extra+20_gt06_pred26_IMG_20260706_111615.jpg,6,26,20,0,20,0.9296786785125732,0.19952146483298677
train,5,E:\mastercode\data\test\images\train\IMG20231120154815.jpg,E:\mastercode\9_archive\low_confidence\train\000005_extra+19_gt12_pred31_IMG20231120154815.jpg,12,31,19,0,19,0.969127893447876,0.35818514050615413
train,17,E:\mastercode\data\test\images\train\IMG20231120160413.jpg,E:\mastercode\9_archive\low_confidence\train\000017_extra+19_gt09_pred28_IMG20231120160413.jpg,9,28,19,0,19,0.9601826667785645,0.327708915308384
val,22,E:\mastercode\data\test\images\val\IMG20231120162100.jpg,E:\mastercode\9_archive\low_confidence\val\000022_extra+19_gt12_pred31_IMG20231120162100.jpg,12,31,19,0,19,0.959122359752655,0.3130387719720602
val,171,E:\mastercode\data\test\images\val\IMG_20260706_111402.jpg,E:\mastercode\9_archive\low_confidence\val\000171_extra+19_gt06_pred25_IMG_20260706_111402.jpg,6,25,19,0,19,0.954858124256134,0.26230891592800615
train,425,E:\mastercode\data\test\images\train\IMG_20260706_105126.jpg,E:\mastercode\9_archive\low_confidence\train\000425_extra+19_gt05_pred24_IMG_20260706_105126.jpg,5,24,19,0,19,0.9547536969184875,0.186654755147174
val,27,E:\mastercode\data\test\images\val\IMG_20260706_095915.jpg,E:\mastercode\9_archive\low_confidence\val\000027_extra+19_gt08_pred27_IMG_20260706_095915.jpg,8,27,19,0,19,0.9493821859359741,0.33247804803842745
train,171,E:\mastercode\data\test\images\train\IMG_20260706_101233.jpg,E:\mastercode\9_archive\low_confidence\train\000171_extra+19_gt03_pred22_IMG_20260706_101233.jpg,3,22,19,0,19,0.9476029872894287,0.14657958355647596
val,13,E:\mastercode\data\test\images\val\IMG20231120161107_BURST003.jpg,E:\mastercode\9_archive\low_confidence\val\000013_extra+19_gt17_pred36_IMG20231120161107_BURST003.jpg,17,36,19,0,19,0.9408186078071594,0.39325995756209725
val,36,E:\mastercode\data\test\images\val\IMG_20260706_100215.jpg,E:\mastercode\9_archive\low_confidence\val\000036_extra+19_gt05_pred24_IMG_20260706_100215.jpg,5,24,19,0,19,0.936468780040741,0.2560043949633837
val,16,E:\mastercode\data\test\images\val\IMG20231120161107_BURST015.jpg,E:\mastercode\9_archive\low_confidence\val\000016_extra+19_gt13_pred32_IMG20231120161107_BURST015.jpg,13,32,19,0,19,0.934932291507721,0.4411598592705559
train,34,E:\mastercode\data\test\images\train\IMG20231120161107_BURST001.jpg,E:\mastercode\9_archive\low_confidence\train\000034_extra+19_gt17_pred36_IMG20231120161107_BURST001.jpg,17,36,19,0,19,0.9245719313621521,0.40082015762002104
train,284,E:\mastercode\data\test\images\train\IMG_20260706_103325.jpg,E:\mastercode\9_archive\low_confidence\train\000284_extra+19_gt03_pred22_IMG_20260706_103325.jpg,3,22,19,0,19,0.8492434620857239,0.1761706036261537
train,80,E:\mastercode\data\test\images\train\IMG20231120162121.jpg,E:\mastercode\9_archive\low_confidence\train\000080_extra+18_gt09_pred27_IMG20231120162121.jpg,9,27,18,0,18,0.9692097306251526,0.3416202859608112
train,421,E:\mastercode\data\test\images\train\IMG_20260706_105105.jpg,E:\mastercode\9_archive\low_confidence\train\000421_extra+18_gt03_pred21_IMG_20260706_105105.jpg,3,21,18,0,18,0.9629384875297546,0.15843749982083127
train,22,E:\mastercode\data\test\images\train\IMG20231120160449.jpg,E:\mastercode\9_archive\low_confidence\train\000022_extra+18_gt24_pred42_IMG20231120160449.jpg,24,42,18,0,18,0.9615940451622009,0.4471320803055451
train,8,E:\mastercode\data\test\images\train\IMG20231120155930.jpg,E:\mastercode\9_archive\low_confidence\train\000008_extra+18_gt13_pred31_IMG20231120155930.jpg,13,31,18,0,18,0.9615607857704163,0.43717524397277063
train,252,E:\mastercode\data\test\images\train\IMG_20260706_102851.jpg,E:\mastercode\9_archive\low_confidence\train\000252_extra+18_gt09_pred27_IMG_20260706_102851.jpg,9,27,18,0,18,0.9586944580078125,0.34440571573321466
train,385,E:\mastercode\data\test\images\train\IMG_20260706_104210.jpg,E:\mastercode\9_archive\low_confidence\train\000385_extra+18_gt07_pred25_IMG_20260706_104210.jpg,7,25,18,0,18,0.9568235874176025,0.22724170114845038
val,145,E:\mastercode\data\test\images\val\IMG_20260706_105947.jpg,E:\mastercode\9_archive\low_confidence\val\000145_extra+18_gt03_pred21_IMG_20260706_105947.jpg,3,21,18,0,18,0.9567787051200867,0.19094928992646082
train,30,E:\mastercode\data\test\images\train\IMG20231120160912.jpg,E:\mastercode\9_archive\low_confidence\train\000030_extra+18_gt20_pred38_IMG20231120160912.jpg,20,38,18,0,18,0.9502732157707214,0.4062175787004985
train,309,E:\mastercode\data\test\images\train\IMG_20260706_103543.jpg,E:\mastercode\9_archive\low_confidence\train\000309_extra+18_gt07_pred25_IMG_20260706_103543.jpg,7,25,18,0,18,0.9493143558502197,0.3038033251464367
train,599,E:\mastercode\data\test\images\train\IMG_20260706_111504.jpg,E:\mastercode\9_archive\low_confidence\train\000599_extra+18_gt11_pred29_IMG_20260706_111504.jpg,11,29,18,0,18,0.9474645853042603,0.3445739607358801
train,348,E:\mastercode\data\test\images\train\IMG_20260706_103925.jpg,E:\mastercode\9_archive\low_confidence\train\000348_extra+18_gt08_pred26_IMG_20260706_103925.jpg,8,26,18,0,18,0.9473053812980652,0.3318279514519068
train,3,E:\mastercode\data\test\images\train\IMG20231120154732.jpg,E:\mastercode\9_archive\low_confidence\train\000003_extra+18_gt10_pred28_IMG20231120154732.jpg,10,28,18,0,18,0.9466374516487122,0.3469430806580931
train,180,E:\mastercode\data\test\images\train\IMG_20260706_101804.jpg,E:\mastercode\9_archive\low_confidence\train\000180_extra+18_gt03_pred21_IMG_20260706_101804.jpg,3,21,18,0,18,0.9415127038955688,0.22970265562513045
val,31,E:\mastercode\data\test\images\val\IMG_20260706_100001.jpg,E:\mastercode\9_archive\low_confidence\val\000031_extra+18_gt01_pred19_IMG_20260706_100001.jpg,1,19,18,0,18,0.9359476566314697,0.0879852112970854
train,560,E:\mastercode\data\test\images\train\IMG_20260706_110913.jpg,E:\mastercode\9_archive\low_confidence\train\000560_extra+18_gt01_pred19_IMG_20260706_110913.jpg,1,19,18,0,18,0.9228670001029968,0.09969746380260117
train,623,E:\mastercode\data\test\images\train\IMG_20260706_111643.jpg,E:\mastercode\9_archive\low_confidence\train\000623_extra+18_gt08_pred26_IMG_20260706_111643.jpg,8,26,18,0,18,0.9209722876548767,0.07395867509051011
test,44,E:\mastercode\data\test\images\test\IMG_20260706_103440.jpg,E:\mastercode\9_archive\low_confidence\test\000044_extra+18_gt02_pred20_IMG_20260706_103440.jpg,2,20,18,0,18,0.9143354296684265,0.1271827838383615
train,139,E:\mastercode\data\test\images\train\IMG_20260706_100642.jpg,E:\mastercode\9_archive\low_confidence\train\000139_extra+18_gt06_pred24_IMG_20260706_100642.jpg,6,24,18,0,18,0.9065539240837097,0.2588286224442224
val,97,E:\mastercode\data\test\images\val\IMG_20260706_104109.jpg,E:\mastercode\9_archive\low_confidence\val\000097_extra+18_gt01_pred19_IMG_20260706_104109.jpg,1,19,18,0,18,0.7417858242988586,0.16867716468282437
train,608,E:\mastercode\data\test\images\train\IMG_20260706_111536.jpg,E:\mastercode\9_archive\low_confidence\train\000608_extra+17_gt11_pred28_IMG_20260706_111536.jpg,11,28,17,0,17,0.9611092805862427,0.414189877620499
