image,min_side_640,max_side_640,min_side_native,size_bin,v_inst,v_bg,dv,a_contrast,blur_var
train/IMG_0069.jpg,32.92,41.67,158.0,32-64px,96.5,131.3,-34.8,2.79,982.7
train/IMG_0070.jpg,54.17,55.42,260.0,32-64px,104.5,170.9,-66.3,5.85,11226.4
train/IMG_0070.jpg,12.5,12.92,60.0,<16px,143.5,166.0,-22.5,1.97,51.4
train/IMG_0070.jpg,11.67,15.0,56.0,<16px,165.0,175.8,-10.8,0.88,54.1
train/IMG_0070.jpg,10.0,10.83,48.0,<16px,146.8,174.0,-27.2,4.89,40.5
train/IMG_0070.jpg,8.33,9.58,40.0,<16px,159.9,159.4,0.4,0.43,9.9
train/IMG_0070.jpg,9.58,10.42,46.0,<16px,142.8,164.0,-21.2,0.64,15.5
train/IMG_0070.jpg,9.17,10.0,44.0,<16px,139.7,176.5,-36.8,3.94,29.3
train/IMG_0070.jpg,8.33,9.17,40.0,<16px,123.2,170.2,-47.0,0.18,14.0
train/IMG_0070.jpg,8.75,9.17,42.0,<16px,157.8,173.2,-15.5,0.5,24.3
train/IMG_0070.jpg,7.5,9.58,36.0,<16px,129.0,180.1,-51.1,2.14,32.1
train/IMG_0070.jpg,7.92,7.92,38.0,<16px,117.3,151.7,-34.4,1.34,13.1
train/IMG_0070.jpg,6.67,8.33,32.0,<16px,100.0,164.0,-64.0,0.96,12.3
train/IMG_0070.jpg,7.08,7.5,34.0,<16px,143.5,180.1,-36.6,0.8,6.5
train/IMG_0070.jpg,6.25,7.08,30.0,<16px,140.1,176.0,-35.9,1.07,13.1
train/IMG_0070.jpg,7.5,7.5,36.0,<16px,105.0,122.1,-17.2,1.65,13.0
train/IMG_0070.jpg,5.42,9.17,26.0,<16px,80.7,122.8,-42.1,0.13,9.7
train/IMG_0070.jpg,5.83,6.67,28.0,<16px,115.2,180.4,-65.2,4.12,10.3
train/IMG_0070.jpg,6.25,8.75,30.0,<16px,118.1,136.2,-18.2,1.63,5.3
train/IMG_0070.jpg,6.25,7.92,30.0,<16px,87.4,113.1,-25.7,2.89,8.0
train/IMG_0070.jpg,6.67,7.92,32.0,<16px,116.3,124.1,-7.8,2.83,6.4
train/IMG_0070.jpg,8.75,9.58,42.0,<16px,152.9,141.5,11.4,0.03,22.6
train/IMG_0070.jpg,6.67,7.5,32.0,<16px,153.0,184.3,-31.3,0.08,5.6
train/IMG_0070.jpg,22.5,30.0,108.0,16-32px,78.2,180.2,-102.1,5.23,868.6
train/IMG_0070.jpg,9.17,10.0,44.0,<16px,163.1,168.7,-5.5,2.17,33.1
train/IMG_0070.jpg,5.0,6.67,24.0,<16px,108.0,127.5,-19.5,0.36,5.1
train/IMG_0070.jpg,7.08,7.5,34.0,<16px,121.3,143.3,-21.9,0.28,6.1
train/IMG_0070.jpg,5.83,7.5,28.0,<16px,120.4,190.3,-69.9,1.96,13.3
train/IMG_0070.jpg,4.17,5.83,20.0,<16px,162.9,192.7,-29.8,0.07,5.0
train/IMG_0070.jpg,7.92,8.33,38.0,<16px,163.9,213.4,-49.5,1.64,21.2
train/IMG_0071.jpg,56.25,60.0,270.0,32-64px,105.9,166.1,-60.2,2.54,7937.2
train/IMG_0071.jpg,57.08,65.42,274.0,32-64px,132.7,160.2,-27.5,1.34,2765.9
train/IMG_0071.jpg,26.25,26.67,126.0,16-32px,118.2,154.3,-36.1,1.13,136.6
train/IMG_0071.jpg,18.75,19.58,90.0,16-32px,129.4,106.3,23.1,4.08,50.7
train/IMG_0071.jpg,29.58,57.08,142.0,16-32px,94.2,163.1,-69.0,6.36,4043.2
train/IMG_0072.jpg,50.83,53.33,244.0,32-64px,136.7,156.9,-20.2,0.13,1703.0
train/IMG_0072.jpg,46.25,50.0,222.0,32-64px,150.8,138.9,11.9,7.45,6350.6
train/IMG_0072.jpg,12.92,32.92,62.0,<16px,77.5,146.8,-69.3,4.48,1229.2
train/IMG_0072.jpg,29.17,41.25,140.0,16-32px,78.4,160.5,-82.1,1.63,3876.1
train/IMG_0072.jpg,38.75,40.83,186.0,32-64px,141.7,167.1,-25.4,2.62,5567.0
train/IMG_0072.jpg,25.83,32.92,124.0,16-32px,161.9,184.4,-22.5,0.01,3871.4
train/IMG_0072.jpg,25.83,26.67,124.0,16-32px,149.5,146.5,3.0,2.83,1229.8
train/IMG_0072.jpg,18.75,20.83,90.0,16-32px,97.0,132.6,-35.7,0.45,293.9
train/IMG_0072.jpg,24.58,27.5,118.0,16-32px,161.0,184.1,-23.1,4.01,700.9
train/IMG_0072.jpg,37.5,37.5,180.0,32-64px,125.8,198.7,-72.9,1.25,3889.7
train/IMG_0072.jpg,14.17,27.92,68.0,<16px,146.4,179.3,-32.9,4.35,1878.6
train/IMG_0072.jpg,12.5,12.92,60.0,<16px,105.2,172.9,-67.7,4.26,334.6
train/IMG_0072.jpg,11.67,11.67,56.0,<16px,144.8,180.9,-36.1,1.34,183.1
train/IMG_0072.jpg,28.33,67.92,136.0,16-32px,135.8,170.2,-34.4,1.13,183.0
train/IMG_0072.jpg,11.25,12.08,54.0,<16px,88.3,137.3,-49.0,1.1,97.8
train/IMG_0073.jpg,48.75,55.42,234.0,32-64px,174.8,158.8,15.9,4.83,9640.3
train/IMG_0073.jpg,55.0,56.67,264.0,32-64px,167.8,125.3,42.6,3.07,9226.8
train/IMG_0073.jpg,53.75,56.67,258.0,32-64px,134.4,99.1,35.4,5.57,8014.5
train/IMG_0073.jpg,32.08,55.83,154.0,32-64px,100.0,116.9,-17.0,2.38,4192.9
train/IMG_0073.jpg,25.42,36.25,122.0,16-32px,57.9,142.1,-84.2,6.68,3295.1
train/IMG_0073.jpg,42.92,43.75,206.0,32-64px,150.4,161.5,-11.1,4.15,6750.2
train/IMG_0073.jpg,34.58,36.25,166.0,32-64px,131.8,161.0,-29.1,1.93,3606.1
train/IMG_0073.jpg,47.08,48.33,226.0,32-64px,153.3,158.5,-5.2,5.42,5197.0
train/IMG_0073.jpg,24.17,25.42,116.0,16-32px,110.6,140.6,-30.0,2.6,625.0
train/IMG_0073.jpg,15.0,30.42,72.0,<16px,146.1,158.5,-12.3,7.09,1808.9
train/IMG_0073.jpg,40.83,46.25,196.0,32-64px,102.0,189.9,-87.9,3.64,4031.3
train/IMG_0073.jpg,38.75,48.75,186.0,32-64px,87.8,175.1,-87.3,3.99,3473.1
train/IMG_0073.jpg,29.17,31.25,140.0,16-32px,128.1,161.0,-33.0,0.77,2472.9
train/IMG_0074.jpg,62.08,67.92,298.0,32-64px,154.3,199.6,-45.3,3.39,8915.5
train/IMG_0074.jpg,16.67,20.83,80.0,16-32px,140.0,181.0,-41.1,1.65,288.5
train/IMG_0074.jpg,27.5,57.5,132.0,16-32px,131.6,183.9,-52.3,2.04,1726.4
train/IMG_0074.jpg,34.17,46.67,164.0,32-64px,82.1,158.0,-75.8,1.94,2708.0
train/IMG_0074.jpg,19.58,22.92,94.0,16-32px,155.1,166.3,-11.2,2.1,1160.8
train/IMG_0074.jpg,10.0,15.0,48.0,<16px,121.5,166.5,-45.0,1.13,155.6
train/IMG_0074.jpg,6.25,6.67,30.0,<16px,159.0,178.4,-19.4,0.23,10.9
train/IMG_0074.jpg,7.08,12.5,34.0,<16px,124.4,173.6,-49.2,1.64,54.6
train/IMG_0074.jpg,26.25,31.25,126.0,16-32px,138.5,159.6,-21.1,1.85,373.1
train/IMG_0074.jpg,15.0,27.92,72.0,<16px,79.8,168.8,-89.0,2.38,154.1
train/IMG_0076.jpg,51.67,52.92,248.0,32-64px,164.0,179.5,-15.5,3.95,8414.5
train/IMG_0076.jpg,17.5,20.0,84.0,16-32px,121.1,181.9,-60.8,3.59,431.4
train/IMG_0076.jpg,27.92,29.17,134.0,16-32px,159.9,172.4,-12.5,2.53,932.0
train/IMG_0076.jpg,38.33,38.33,184.0,32-64px,128.7,181.9,-53.2,0.71,4365.9
train/IMG_0076.jpg,31.67,52.08,152.0,16-32px,147.8,184.5,-36.7,0.24,3394.3
train/IMG_0076.jpg,48.33,60.42,232.0,32-64px,155.2,188.4,-33.2,2.17,7379.9
train/IMG_0076.jpg,54.17,56.67,260.0,32-64px,151.7,137.1,14.6,0.99,8816.9
train/IMG_0076.jpg,40.0,48.75,192.0,32-64px,172.4,175.2,-2.8,0.18,6513.8
train/IMG_0076.jpg,38.75,42.92,186.0,32-64px,153.1,182.1,-28.9,1.72,4634.3
train/IMG_0076.jpg,22.5,37.08,108.0,16-32px,178.6,141.6,37.1,6.6,354.8
train/IMG_0076.jpg,10.0,10.0,48.0,<16px,210.7,135.6,75.1,4.11,28.3
train/IMG_0077.jpg,114.17,122.5,548.0,64-128px,149.5,177.9,-28.3,2.28,5824.7
train/IMG_0077.jpg,89.58,97.92,430.0,64-128px,128.8,170.8,-41.9,1.02,1943.4
train/IMG_0077.jpg,76.67,77.5,368.0,64-128px,119.7,141.6,-21.9,0.82,1039.5
train/IMG_0077.jpg,45.83,49.17,220.0,32-64px,110.1,176.3,-66.3,4.63,514.5
train/IMG_0077.jpg,110.42,112.92,530.0,64-128px,159.1,189.7,-30.6,0.87,2138.8
train/IMG_0080.jpg,46.67,47.92,224.0,32-64px,132.2,129.1,3.1,2.38,3711.8
train/IMG_0080.jpg,52.08,63.75,250.0,32-64px,163.4,149.9,13.5,2.55,2460.5
train/IMG_0080.jpg,44.58,44.58,214.0,32-64px,140.2,156.6,-16.4,1.78,2719.0
train/IMG_0083.jpg,103.75,107.92,498.0,64-128px,176.2,151.4,24.8,13.19,7331.0
train/IMG_0083.jpg,127.5,137.08,612.0,64-128px,172.1,176.5,-4.4,2.62,4055.8
train/IMG_0083.jpg,79.58,81.67,382.0,64-128px,171.0,139.8,31.2,11.63,926.5
train/IMG_0084.jpg,77.08,80.83,370.0,64-128px,178.3,137.0,41.4,8.88,3144.5
train/IMG_0084.jpg,100.83,102.5,484.0,64-128px,166.4,146.3,20.2,4.65,6967.2
train/IMG_0084.jpg,15.83,24.17,76.0,<16px,43.5,130.8,-87.4,8.29,443.7
train/IMG_0084.jpg,43.75,68.75,210.0,32-64px,196.0,161.1,35.0,1.44,4062.5
train/IMG_0084.jpg,64.17,70.0,308.0,64-128px,107.7,131.2,-23.5,1.48,694.3
train/IMG_0084.jpg,60.83,64.58,292.0,32-64px,118.2,93.8,24.4,3.41,356.6
train/IMG_0084.jpg,57.08,65.83,274.0,32-64px,108.6,109.5,-0.9,0.05,641.7
train/IMG_0085.jpg,110.0,111.67,528.0,64-128px,150.8,170.6,-19.8,8.08,2002.1
train/IMG_0085.jpg,144.17,147.92,692.0,>=128px,155.5,130.9,24.7,6.11,6599.3
train/IMG_0085.jpg,55.0,73.75,264.0,32-64px,122.0,137.9,-15.9,0.8,794.5
train/IMG_0085.jpg,20.0,43.33,96.0,16-32px,78.3,111.6,-33.3,0.08,57.1
train/IMG_0085.jpg,39.58,59.58,190.0,32-64px,119.3,152.2,-32.9,1.06,172.9
train/IMG_0086.jpg,110.0,126.67,528.0,64-128px,179.6,171.2,8.4,10.08,6586.9
train/IMG_0086.jpg,135.83,175.83,652.0,>=128px,187.9,166.4,21.6,4.03,2509.6
train/IMG_0086.jpg,86.25,87.5,414.0,64-128px,178.3,160.3,18.0,13.23,921.4
train/IMG_0087.jpg,25.42,43.75,122.0,16-32px,190.2,190.3,-0.1,1.61,476.5
train/IMG_0087.jpg,60.0,65.0,288.0,32-64px,143.7,175.1,-31.4,1.18,2420.8
train/IMG_0087.jpg,35.0,60.83,168.0,32-64px,176.3,180.5,-4.2,5.29,147.5
train/IMG_0087.jpg,41.67,50.42,200.0,32-64px,159.3,198.1,-38.8,2.95,1023.1
train/IMG_0087.jpg,35.0,43.75,168.0,32-64px,171.8,163.9,8.0,2.09,75.3
train/IMG_0087.jpg,27.08,34.58,130.0,16-32px,164.4,167.7,-3.3,4.49,118.7
train/IMG_0088.jpg,106.25,107.5,510.0,64-128px,172.3,143.6,28.6,4.95,4500.8
train/IMG_0088.jpg,82.5,86.67,396.0,64-128px,179.3,119.8,59.5,8.31,5531.0
train/IMG_0088.jpg,86.67,87.5,416.0,64-128px,140.1,155.2,-15.1,3.31,8079.9
train/IMG_0088.jpg,58.33,65.83,280.0,32-64px,115.9,173.5,-57.6,3.01,4532.8
train/IMG_0088.jpg,34.17,37.92,164.0,32-64px,154.1,163.0,-8.9,1.56,284.8
train/IMG_0089.jpg,81.67,88.33,392.0,64-128px,190.6,158.3,32.2,9.97,11007.5
train/IMG_0089.jpg,92.08,92.5,442.0,64-128px,186.4,170.8,15.6,6.79,14056.0
train/IMG_0089.jpg,60.0,62.08,288.0,32-64px,144.4,140.9,3.6,6.16,681.9
train/IMG_0089.jpg,77.08,81.25,370.0,64-128px,179.9,144.4,35.5,2.73,3132.8
train/IMG_0090.jpg,89.58,91.67,430.0,64-128px,189.0,157.4,31.6,3.25,6630.5
train/IMG_0090.jpg,89.17,90.42,428.0,64-128px,159.3,132.2,27.1,3.7,5849.1
train/IMG_0091.jpg,107.08,108.33,514.0,64-128px,165.8,202.9,-37.1,2.24,10500.6
train/IMG_0091.jpg,88.75,92.5,426.0,64-128px,174.3,132.6,41.7,3.24,11828.1
train/IMG_0091.jpg,27.5,37.08,132.0,16-32px,155.5,181.1,-25.5,1.33,787.5
train/IMG_0091.jpg,29.58,43.75,142.0,16-32px,118.0,122.7,-4.7,0.47,732.6
train/IMG_0092.jpg,102.5,104.58,492.0,64-128px,173.4,167.8,5.6,1.54,415.5
train/IMG_0092.jpg,106.25,112.5,510.0,64-128px,155.0,164.1,-9.1,5.65,2816.9
train/IMG_0092.jpg,15.83,55.83,76.0,<16px,122.0,116.4,5.7,1.33,55.1
train/IMG_0092.jpg,37.08,72.08,178.0,32-64px,120.6,179.1,-58.6,3.09,1008.6
train/IMG_0095.jpg,59.58,66.67,286.0,32-64px,138.5,142.1,-3.5,0.8,10980.0
train/IMG_0098.jpg,131.67,133.75,632.0,>=128px,175.9,162.1,13.7,0.16,10307.3
train/IMG_0098.jpg,45.83,82.08,220.0,32-64px,155.5,149.1,6.4,7.5,806.0
train/IMG_0099.jpg,140.83,143.75,676.0,>=128px,178.9,164.8,14.1,0.55,8977.9
train/IMG_0099.jpg,75.42,90.0,362.0,64-128px,159.7,154.0,5.6,8.11,1274.1
train/IMG_0101.jpg,149.58,150.42,718.0,>=128px,131.0,145.6,-14.6,1.59,5392.8
train/IMG_0101.jpg,135.83,142.92,652.0,>=128px,120.5,100.2,20.3,8.26,3141.6
train/IMG_0103.jpg,88.75,92.5,426.0,64-128px,119.7,134.4,-14.7,4.2,3758.3
train/IMG_0103.jpg,31.25,64.17,150.0,16-32px,117.0,116.8,0.2,1.29,1001.2
train/IMG_0104.jpg,98.75,101.25,474.0,64-128px,127.4,92.9,34.5,10.61,8071.5
train/IMG_0104.jpg,40.0,52.5,192.0,32-64px,99.9,170.3,-70.5,4.24,3488.9
train/IMG_0104.jpg,38.75,47.5,186.0,32-64px,132.2,154.3,-22.1,4.11,2336.2
train/IMG_0104.jpg,19.17,30.83,92.0,16-32px,99.0,188.5,-89.5,3.77,648.2
train/IMG_0105.jpg,102.92,109.58,494.0,64-128px,180.4,160.5,19.9,8.64,7271.2
train/IMG_0106.jpg,75.42,90.83,362.0,64-128px,137.0,140.7,-3.8,1.91,4192.0
train/IMG_0106.jpg,85.42,89.17,410.0,64-128px,160.3,157.8,2.4,4.94,8827.8
train/IMG_0106.jpg,16.25,33.33,78.0,16-32px,183.6,172.0,11.6,0.41,2098.1
train/IMG_0106.jpg,36.25,66.67,174.0,32-64px,114.7,165.0,-50.3,0.99,4461.3
train/IMG_0106.jpg,30.83,46.67,148.0,16-32px,184.7,157.9,26.8,5.91,2722.5
train/IMG_0106.jpg,21.25,38.75,102.0,16-32px,160.1,156.2,3.9,3.04,706.2
train/IMG_0107.jpg,87.92,92.92,422.0,64-128px,170.1,132.7,37.4,6.28,7909.2
train/IMG_0109.jpg,141.25,147.08,678.0,>=128px,155.9,170.7,-14.8,1.06,13211.7
train/IMG_0111.jpg,44.17,47.08,212.0,32-64px,119.1,136.6,-17.5,0.09,3595.5
train/IMG_0111.jpg,38.75,42.08,186.0,32-64px,91.0,155.4,-64.4,4.25,1591.0
train/IMG_0111.jpg,53.33,65.42,256.0,32-64px,113.3,159.8,-46.4,4.17,5414.9
train/IMG_0112.jpg,82.5,83.33,396.0,64-128px,161.4,175.5,-14.1,1.45,7077.5
train/IMG_0113.jpg,76.25,77.08,366.0,64-128px,115.6,171.3,-55.7,2.87,8525.4
train/IMG_0113.jpg,52.08,52.92,250.0,32-64px,122.2,165.2,-43.0,2.48,15742.9
train/IMG_0113.jpg,62.92,67.08,302.0,32-64px,89.3,113.9,-24.6,1.45,5844.4
train/IMG_0113.jpg,43.75,50.0,210.0,32-64px,79.5,143.0,-63.5,3.52,4008.5
train/IMG_0113.jpg,33.75,46.67,162.0,32-64px,56.3,150.2,-93.9,4.51,3841.7
train/IMG_0113.jpg,11.25,22.92,54.0,<16px,72.7,141.2,-68.5,6.8,404.3
train/IMG_0113.jpg,8.75,21.25,42.0,<16px,168.7,152.3,16.4,2.83,328.2
train/IMG_0113.jpg,23.33,23.33,112.0,16-32px,66.6,152.1,-85.5,0.62,1129.5
train/IMG_0115.jpg,91.25,94.58,438.0,64-128px,111.5,79.2,32.3,2.77,8188.3
train/IMG_0115.jpg,80.0,85.0,384.0,64-128px,121.3,103.2,18.1,2.58,10870.5
train/IMG_0115.jpg,72.08,80.0,346.0,64-128px,109.6,122.5,-12.9,0.08,15367.7
train/IMG_0115.jpg,38.75,40.42,186.0,32-64px,133.3,137.8,-4.5,2.16,1228.7
train/IMG_0115.jpg,76.25,85.42,366.0,64-128px,94.3,112.2,-17.9,0.55,1775.6
train/IMG_0115.jpg,18.33,39.58,88.0,16-32px,136.1,160.7,-24.6,1.46,149.5
train/IMG_0118.jpg,73.75,78.75,354.0,64-128px,159.6,168.9,-9.3,0.16,13888.6
train/IMG_0118.jpg,28.33,56.67,136.0,16-32px,142.7,177.2,-34.6,4.5,3326.9
train/IMG_0118.jpg,51.67,56.67,248.0,32-64px,122.1,136.2,-14.0,0.69,6873.9
train/IMG_0119.jpg,67.08,70.0,322.0,64-128px,102.8,121.9,-19.0,2.87,5164.3
train/IMG_0122.jpg,90.0,96.67,432.0,64-128px,107.4,95.6,11.8,0.53,11639.1
train/IMG_0123.jpg,111.25,112.5,534.0,64-128px,163.7,150.0,13.7,1.05,11307.8
train/IMG_0124.jpg,82.5,90.83,396.0,64-128px,151.7,183.8,-32.1,0.19,9506.9
train/IMG_0124.jpg,83.33,86.25,400.0,64-128px,155.1,148.1,7.0,10.88,9508.9
train/IMG_0126.jpg,60.0,62.5,288.0,32-64px,118.8,133.6,-14.8,7.24,5671.5
train/IMG_0126.jpg,31.25,37.92,150.0,16-32px,109.6,111.0,-1.5,1.27,3557.7
train/IMG_0126.jpg,22.92,37.08,110.0,16-32px,95.5,124.7,-29.2,4.45,837.8
train/IMG_0130.jpg,62.5,65.42,300.0,32-64px,169.8,133.2,36.6,8.99,4460.5
train/IMG_0132.jpg,48.75,57.08,234.0,32-64px,106.1,148.2,-42.1,1.94,4557.5
train/IMG_0133.jpg,78.33,81.25,376.0,64-128px,60.2,140.8,-80.6,4.56,4277.4
train/IMG_0135.jpg,30.0,63.75,144.0,16-32px,53.9,140.9,-87.0,5.38,912.9
train/IMG_0135.jpg,54.58,77.08,262.0,32-64px,145.5,174.7,-29.2,1.7,2670.8
train/IMG_0135.jpg,90.0,96.67,432.0,64-128px,85.0,119.1,-34.1,0.7,5988.1
train/IMG_0135.jpg,75.0,110.0,360.0,64-128px,124.8,129.6,-4.9,1.25,4479.3
train/IMG_0135.jpg,73.33,80.0,352.0,64-128px,112.4,139.1,-26.7,3.64,1659.9
train/IMG_0135.jpg,50.0,69.17,240.0,32-64px,64.6,145.1,-80.5,4.73,6373.5
train/IMG_0136.jpg,36.25,38.75,174.0,32-64px,110.1,142.5,-32.4,0.48,5126.6
train/IMG_0136.jpg,82.08,90.42,394.0,64-128px,118.2,137.0,-18.8,0.14,11284.1
train/IMG_0136.jpg,33.75,45.83,162.0,32-64px,91.9,145.7,-53.8,1.61,643.1
train/IMG_0137.jpg,122.92,129.17,590.0,64-128px,106.0,92.9,13.1,2.02,9102.2
train/IMG_0137.jpg,128.75,130.0,618.0,>=128px,124.3,130.0,-5.7,3.25,12387.6
train/IMG_0138.jpg,70.83,81.67,340.0,64-128px,139.1,165.9,-26.9,6.95,7666.3
train/IMG_0138.jpg,109.17,110.83,524.0,64-128px,148.1,154.8,-6.7,8.78,10898.9
train/IMG_0138.jpg,94.17,98.75,452.0,64-128px,98.2,127.5,-29.3,0.7,10871.2
train/IMG_0138.jpg,44.58,66.25,214.0,32-64px,141.4,143.6,-2.2,4.97,6407.5
train/IMG_0139.jpg,118.75,118.75,570.0,64-128px,127.2,142.4,-15.2,6.73,6638.7
train/IMG_0139.jpg,97.08,100.42,466.0,64-128px,119.2,154.0,-34.8,8.49,9512.4
train/IMG_0139.jpg,68.75,117.92,330.0,64-128px,102.6,149.6,-47.0,3.53,4785.7
train/IMG_0139.jpg,29.58,72.08,142.0,16-32px,95.9,156.2,-60.3,4.27,3323.1
train/IMG_0140.jpg,149.17,156.25,716.0,>=128px,131.6,150.9,-19.3,3.89,14422.7
train/IMG_0140.jpg,141.67,145.83,680.0,>=128px,102.4,103.4,-0.9,1.72,6174.1
train/IMG_0140.jpg,65.83,70.83,316.0,64-128px,193.3,144.2,49.1,4.78,1970.1
train/IMG_0140.jpg,61.25,68.33,294.0,32-64px,146.1,159.7,-13.6,4.9,1903.0
train/IMG_0141.jpg,60.42,61.25,290.0,32-64px,124.3,135.9,-11.6,3.68,8974.2
train/IMG_0141.jpg,54.58,58.33,262.0,32-64px,129.9,143.6,-13.7,10.53,10636.8
train/IMG_0141.jpg,80.83,89.58,388.0,64-128px,127.8,130.7,-2.9,3.37,9536.5
train/IMG_0141.jpg,32.5,56.67,156.0,32-64px,109.5,150.1,-40.6,3.14,4145.3
train/IMG_0141.jpg,17.92,47.5,86.0,16-32px,140.4,121.5,18.9,3.07,3224.3
train/IMG_0141.jpg,30.42,33.75,146.0,16-32px,85.0,132.4,-47.4,0.69,4827.4
train/IMG_0141.jpg,71.67,79.17,344.0,64-128px,78.8,120.3,-41.5,1.42,5949.5
train/IMG_0143.jpg,95.0,95.83,456.0,64-128px,127.3,99.7,27.7,6.1,7714.9
train/IMG_0143.jpg,12.08,28.75,58.0,<16px,171.6,217.2,-45.6,4.51,415.9
train/IMG_0143.jpg,115.0,121.25,552.0,64-128px,147.3,146.3,1.0,0.27,5210.3
train/IMG_0144.jpg,58.75,62.08,282.0,32-64px,142.9,124.2,18.7,3.62,8927.7
train/IMG_0144.jpg,60.83,64.58,292.0,32-64px,128.1,135.3,-7.3,1.51,6242.0
train/IMG_0144.jpg,44.17,47.08,212.0,32-64px,120.0,131.8,-11.9,1.55,6495.8
train/IMG_0144.jpg,9.17,16.25,44.0,<16px,202.2,123.7,78.5,2.54,62.1
train/IMG_0144.jpg,8.33,21.25,40.0,<16px,125.9,115.4,10.5,3.8,61.0
train/IMG_0145.jpg,94.58,104.58,454.0,64-128px,123.4,131.0,-7.6,2.76,7750.5
train/IMG_0145.jpg,70.42,73.33,338.0,64-128px,67.1,101.5,-34.5,1.61,1833.6
train/IMG_0145.jpg,22.92,28.75,110.0,16-32px,100.6,143.0,-42.4,2.77,35.8
train/IMG_0147.jpg,98.75,105.0,474.0,64-128px,141.1,128.8,12.3,3.8,8003.8
train/IMG_0147.jpg,81.25,81.67,390.0,64-128px,102.8,126.7,-23.9,3.77,4274.8
train/IMG_0148.jpg,30.0,57.08,144.0,16-32px,117.4,110.9,6.5,4.17,1919.0
train/IMG_0148.jpg,44.58,55.0,214.0,32-64px,47.3,90.1,-42.8,0.32,911.6
train/IMG_0149.jpg,23.33,27.08,112.0,16-32px,87.0,102.6,-15.7,1.24,1280.7
train/IMG_0149.jpg,20.42,23.75,98.0,16-32px,144.9,132.9,12.0,1.28,2374.1
train/IMG_0150.jpg,92.92,94.58,446.0,64-128px,146.7,150.5,-3.8,1.64,742.2
train/IMG_0150.jpg,52.92,55.0,254.0,32-64px,77.9,143.9,-66.0,4.81,5373.1
train/IMG_0152.jpg,46.25,49.17,222.0,32-64px,152.0,98.1,53.9,8.66,5223.3
train/IMG_0152.jpg,19.58,20.83,94.0,16-32px,153.9,158.4,-4.5,1.87,121.7
train/IMG_0152.jpg,14.58,14.58,70.0,<16px,102.8,70.1,32.7,5.27,8.4
train/IMG_0153.jpg,57.92,57.92,278.0,32-64px,112.5,132.2,-19.7,0.11,2926.2
train/IMG_0153.jpg,36.25,37.08,174.0,32-64px,91.1,131.5,-40.4,1.45,1250.8
train/IMG_0153.jpg,48.75,54.17,234.0,32-64px,86.8,89.9,-3.2,1.18,853.3
train/IMG_0153.jpg,22.5,35.0,108.0,16-32px,130.4,165.6,-35.2,4.37,999.5
train/IMG_0153.jpg,12.5,22.92,60.0,<16px,94.1,153.1,-59.0,3.42,56.4
train/IMG_0155.jpg,81.67,96.67,392.0,64-128px,167.3,131.1,36.3,6.37,3831.8
train/IMG_0155.jpg,71.25,82.5,342.0,64-128px,156.9,142.0,14.8,6.93,4608.8
train/IMG_0156.jpg,57.92,60.42,278.0,32-64px,154.1,153.3,0.8,3.19,6289.3
train/IMG_0156.jpg,48.75,49.58,234.0,32-64px,154.6,117.0,37.6,3.88,11074.3
train/IMG_0156.jpg,47.5,50.0,228.0,32-64px,126.8,90.2,36.6,5.76,7273.3
train/IMG_0156.jpg,41.25,48.33,198.0,32-64px,127.1,121.0,6.1,5.23,5699.3
train/IMG_0156.jpg,13.33,19.58,64.0,<16px,202.2,204.0,-1.8,2.7,425.6
train/IMG_0156.jpg,30.0,46.67,144.0,16-32px,124.8,160.0,-35.2,0.62,3141.2
train/IMG_0156.jpg,37.92,43.33,182.0,32-64px,188.6,162.3,26.4,3.24,6502.2
train/IMG_0156.jpg,13.33,22.08,64.0,<16px,134.8,162.1,-27.2,0.1,342.9
train/IMG_0156.jpg,16.67,17.5,80.0,16-32px,80.6,185.9,-105.4,0.29,559.6
train/IMG_0156.jpg,12.92,17.92,62.0,<16px,118.2,203.0,-84.8,1.09,108.0
train/IMG_0156.jpg,15.42,15.42,74.0,<16px,105.7,202.1,-96.4,1.47,279.3
train/IMG_0157.jpg,57.08,58.33,274.0,32-64px,105.5,118.3,-12.9,0.05,1426.3
train/IMG_0157.jpg,92.08,95.0,442.0,64-128px,132.7,162.8,-30.1,1.42,5835.8
train/IMG_0159.jpg,77.92,94.58,374.0,64-128px,165.1,151.9,13.3,0.99,1980.9
train/IMG_0159.jpg,32.08,95.42,154.0,32-64px,161.6,104.7,56.9,3.63,2712.3
train/IMG_0159.jpg,14.58,16.25,70.0,<16px,126.8,156.5,-29.7,3.46,7.2
train/IMG_0159.jpg,13.33,17.92,64.0,<16px,123.6,126.5,-2.8,0.18,11.0
train/IMG_0159.jpg,14.58,16.25,70.0,<16px,160.8,121.4,39.4,0.25,10.5
train/IMG_0160.jpg,66.67,70.83,320.0,64-128px,123.6,113.1,10.5,1.91,6290.2
train/IMG_0160.jpg,61.67,69.17,296.0,32-64px,95.3,76.4,18.8,4.43,4152.2
train/IMG_0160.jpg,27.92,33.75,134.0,16-32px,162.5,164.8,-2.3,5.68,327.8
train/IMG_0160.jpg,33.33,38.75,160.0,32-64px,98.3,166.9,-68.6,1.75,479.6
train/IMG_0161.jpg,25.83,32.5,124.0,16-32px,104.0,112.1,-8.1,6.78,943.6
train/IMG_0161.jpg,29.17,34.17,140.0,16-32px,46.5,91.1,-44.6,2.48,887.9
